speaker_norm,path_audio,attack_type
4003,a02/4003/32.wav,a02
4003,a02/4003/36.wav,a02
4003,a02/4003/21.wav,a02
4003,a02/4003/47.wav,a02
4003,a02/4003/25.wav,a02
4003,a02/4003/24.wav,a02
4003,a02/4003/13.wav,a02
4003,a02/4003/37.wav,a02
4003,a02/4003/2.wav,a02
4003,a02/4003/42.wav,a02
4003,a02/4003/20.wav,a02
4003,a02/4003/9.wav,a02
4003,a02/4003/41.wav,a02
4003,a02/4003/26.wav,a02
4003,a02/4003/49.wav,a02
4003,a02/4003/8.wav,a02
4003,a02/4003/43.wav,a02
4003,a02/4003/28.wav,a02
4003,a02/4003/3.wav,a02
4003,a02/4003/35.wav,a02
4003,a02/4003/40.wav,a02
4003,a02/4003/50.wav,a02
4003,a02/4003/27.wav,a02
4003,a02/4003/14.wav,a02
4003,a02/4003/23.wav,a02
4003,a02/4003/39.wav,a02
4003,a02/4003/6.wav,a02
4003,a02/4003/12.wav,a02
4003,a02/4003/1.wav,a02
4003,a02/4003/19.wav,a02
4003,a02/4003/33.wav,a02
4003,a02/4003/44.wav,a02
4003,a02/4003/16.wav,a02
4003,a02/4003/4.wav,a02
4003,a02/4003/38.wav,a02
4003,a02/4003/45.wav,a02
4003,a02/4003/17.wav,a02
4003,a02/4003/18.wav,a02
4003,a02/4003/11.wav,a02
4003,a02/4003/15.wav,a02
2182,a02/2182/29.wav,a02
2182,a02/2182/46.wav,a02
2182,a02/2182/22.wav,a02
2182,a02/2182/30.wav,a02
2182,a02/2182/34.wav,a02
2182,a02/2182/7.wav,a02
2182,a02/2182/48.wav,a02
2182,a02/2182/31.wav,a02
2182,a02/2182/10.wav,a02
2182,a02/2182/5.wav,a02
2182,a02/2182/32.wav,a02
2182,a02/2182/36.wav,a02
2182,a02/2182/21.wav,a02
2182,a02/2182/47.wav,a02
2182,a02/2182/25.wav,a02
2182,a02/2182/24.wav,a02
2182,a02/2182/13.wav,a02
2182,a02/2182/37.wav,a02
2182,a02/2182/2.wav,a02
2182,a02/2182/42.wav,a02
2182,a02/2182/20.wav,a02
2182,a02/2182/9.wav,a02
2182,a02/2182/41.wav,a02
2182,a02/2182/26.wav,a02
2182,a02/2182/49.wav,a02
2182,a02/2182/8.wav,a02
2182,a02/2182/43.wav,a02
2182,a02/2182/28.wav,a02
2182,a02/2182/3.wav,a02
2182,a02/2182/35.wav,a02
2182,a02/2182/40.wav,a02
2182,a02/2182/50.wav,a02
2182,a02/2182/27.wav,a02
2182,a02/2182/14.wav,a02
2182,a02/2182/23.wav,a02
2182,a02/2182/39.wav,a02
2182,a02/2182/6.wav,a02
2182,a02/2182/12.wav,a02
2182,a02/2182/1.wav,a02
2182,a02/2182/19.wav,a02
2182,a02/2182/33.wav,a02
2182,a02/2182/44.wav,a02
2182,a02/2182/16.wav,a02
2182,a02/2182/4.wav,a02
2182,a02/2182/38.wav,a02
2182,a02/2182/45.wav,a02
2182,a02/2182/17.wav,a02
2182,a02/2182/18.wav,a02
2182,a02/2182/11.wav,a02
2182,a02/2182/15.wav,a02
2539,a02/2539/29.wav,a02
2539,a02/2539/46.wav,a02
2539,a02/2539/22.wav,a02
2539,a02/2539/30.wav,a02
2539,a02/2539/34.wav,a02
2539,a02/2539/7.wav,a02
2539,a02/2539/48.wav,a02
2539,a02/2539/31.wav,a02
2539,a02/2539/10.wav,a02
2539,a02/2539/5.wav,a02
2539,a02/2539/32.wav,a02
2539,a02/2539/36.wav,a02
2539,a02/2539/21.wav,a02
2539,a02/2539/47.wav,a02
2539,a02/2539/25.wav,a02
2539,a02/2539/24.wav,a02
2539,a02/2539/13.wav,a02
2539,a02/2539/37.wav,a02
2539,a02/2539/2.wav,a02
2539,a02/2539/42.wav,a02
2539,a02/2539/20.wav,a02
2539,a02/2539/9.wav,a02
2539,a02/2539/41.wav,a02
2539,a02/2539/26.wav,a02
2539,a02/2539/49.wav,a02
2539,a02/2539/8.wav,a02
2539,a02/2539/43.wav,a02
2539,a02/2539/28.wav,a02
2539,a02/2539/3.wav,a02
2539,a02/2539/35.wav,a02
2539,a02/2539/40.wav,a02
2539,a02/2539/50.wav,a02
2539,a02/2539/27.wav,a02
2539,a02/2539/14.wav,a02
2539,a02/2539/23.wav,a02
2539,a02/2539/39.wav,a02
2539,a02/2539/6.wav,a02
2539,a02/2539/12.wav,a02
2539,a02/2539/1.wav,a02
2539,a02/2539/19.wav,a02
2539,a02/2539/33.wav,a02
2539,a02/2539/44.wav,a02
2539,a02/2539/16.wav,a02
2539,a02/2539/4.wav,a02
2539,a02/2539/38.wav,a02
2539,a02/2539/45.wav,a02
2539,a02/2539/17.wav,a02
2539,a02/2539/18.wav,a02
2539,a02/2539/11.wav,a02
2539,a02/2539/15.wav,a02
1656,a02/1656/29.wav,a02
1656,a02/1656/46.wav,a02
1656,a02/1656/22.wav,a02
1656,a02/1656/30.wav,a02
1656,a02/1656/34.wav,a02
1656,a02/1656/7.wav,a02
1656,a02/1656/48.wav,a02
1656,a02/1656/31.wav,a02
1656,a02/1656/10.wav,a02
1656,a02/1656/5.wav,a02
1656,a02/1656/32.wav,a02
1656,a02/1656/36.wav,a02
1656,a02/1656/21.wav,a02
1656,a02/1656/47.wav,a02
1656,a02/1656/25.wav,a02
1656,a02/1656/24.wav,a02
1656,a02/1656/13.wav,a02
1656,a02/1656/37.wav,a02
1656,a02/1656/2.wav,a02
1656,a02/1656/42.wav,a02
1656,a02/1656/20.wav,a02
1656,a02/1656/9.wav,a02
1656,a02/1656/41.wav,a02
1656,a02/1656/26.wav,a02
1656,a02/1656/49.wav,a02
1656,a02/1656/8.wav,a02
1656,a02/1656/43.wav,a02
1656,a02/1656/28.wav,a02
1656,a02/1656/3.wav,a02
1656,a02/1656/35.wav,a02
1656,a02/1656/40.wav,a02
1656,a02/1656/50.wav,a02
1656,a02/1656/27.wav,a02
1656,a02/1656/14.wav,a02
1656,a02/1656/23.wav,a02
1656,a02/1656/39.wav,a02
1656,a02/1656/6.wav,a02
1656,a02/1656/12.wav,a02
1656,a02/1656/1.wav,a02
1656,a02/1656/19.wav,a02
1656,a02/1656/33.wav,a02
1656,a02/1656/44.wav,a02
1656,a02/1656/16.wav,a02
1656,a02/1656/4.wav,a02
1656,a02/1656/38.wav,a02
1656,a02/1656/45.wav,a02
1656,a02/1656/17.wav,a02
1656,a02/1656/18.wav,a02
1656,a02/1656/11.wav,a02
1656,a02/1656/15.wav,a02
3649,a02/3649/29.wav,a02
3649,a02/3649/46.wav,a02
3649,a02/3649/22.wav,a02
3649,a02/3649/30.wav,a02
3649,a02/3649/34.wav,a02
3649,a02/3649/7.wav,a02
3649,a02/3649/48.wav,a02
3649,a02/3649/31.wav,a02
3649,a02/3649/10.wav,a02
3649,a02/3649/5.wav,a02
3649,a02/3649/32.wav,a02
3649,a02/3649/36.wav,a02
3649,a02/3649/21.wav,a02
3649,a02/3649/47.wav,a02
3649,a02/3649/25.wav,a02
3649,a02/3649/24.wav,a02
3649,a02/3649/13.wav,a02
3649,a02/3649/37.wav,a02
3649,a02/3649/2.wav,a02
3649,a02/3649/42.wav,a02
3649,a02/3649/20.wav,a02
3649,a02/3649/9.wav,a02
3649,a02/3649/41.wav,a02
3649,a02/3649/26.wav,a02
3649,a02/3649/49.wav,a02
3649,a02/3649/8.wav,a02
3649,a02/3649/43.wav,a02
3649,a02/3649/28.wav,a02
3649,a02/3649/3.wav,a02
3649,a02/3649/35.wav,a02
3649,a02/3649/40.wav,a02
3649,a02/3649/50.wav,a02
3649,a02/3649/27.wav,a02
3649,a02/3649/14.wav,a02
3649,a02/3649/23.wav,a02
3649,a02/3649/39.wav,a02
3649,a02/3649/6.wav,a02
3649,a02/3649/12.wav,a02
3649,a02/3649/1.wav,a02
3649,a02/3649/19.wav,a02
3649,a02/3649/33.wav,a02
3649,a02/3649/44.wav,a02
3649,a02/3649/16.wav,a02
3649,a02/3649/4.wav,a02
3649,a02/3649/38.wav,a02
3649,a02/3649/45.wav,a02
3649,a02/3649/17.wav,a02
3649,a02/3649/18.wav,a02
3649,a02/3649/11.wav,a02
3649,a02/3649/15.wav,a02
1397,a02/1397/29.wav,a02
1397,a02/1397/46.wav,a02
1397,a02/1397/22.wav,a02
1397,a02/1397/30.wav,a02
1397,a02/1397/34.wav,a02
1397,a02/1397/7.wav,a02
1397,a02/1397/48.wav,a02
1397,a02/1397/31.wav,a02
1397,a02/1397/10.wav,a02
1397,a02/1397/5.wav,a02
1397,a02/1397/32.wav,a02
1397,a02/1397/36.wav,a02
1397,a02/1397/21.wav,a02
1397,a02/1397/47.wav,a02
1397,a02/1397/25.wav,a02
1397,a02/1397/24.wav,a02
1397,a02/1397/13.wav,a02
1397,a02/1397/37.wav,a02
1397,a02/1397/2.wav,a02
1397,a02/1397/42.wav,a02
1397,a02/1397/20.wav,a02
1397,a02/1397/9.wav,a02
1397,a02/1397/41.wav,a02
1397,a02/1397/26.wav,a02
1397,a02/1397/49.wav,a02
1397,a02/1397/8.wav,a02
1397,a02/1397/43.wav,a02
1397,a02/1397/28.wav,a02
1397,a02/1397/3.wav,a02
1397,a02/1397/35.wav,a02
1397,a02/1397/40.wav,a02
1397,a02/1397/50.wav,a02
1397,a02/1397/27.wav,a02
1397,a02/1397/14.wav,a02
1397,a02/1397/23.wav,a02
1397,a02/1397/39.wav,a02
1397,a02/1397/6.wav,a02
1397,a02/1397/12.wav,a02
1397,a02/1397/1.wav,a02
1397,a02/1397/19.wav,a02
1397,a02/1397/33.wav,a02
1397,a02/1397/44.wav,a02
1397,a02/1397/16.wav,a02
1397,a02/1397/4.wav,a02
1397,a02/1397/38.wav,a02
1397,a02/1397/45.wav,a02
1397,a02/1397/17.wav,a02
1397,a02/1397/18.wav,a02
1397,a02/1397/11.wav,a02
1397,a02/1397/15.wav,a02
2217,a02/2217/29.wav,a02
2217,a02/2217/46.wav,a02
2217,a02/2217/22.wav,a02
2217,a02/2217/30.wav,a02
2217,a02/2217/34.wav,a02
2217,a02/2217/7.wav,a02
2217,a02/2217/48.wav,a02
2217,a02/2217/31.wav,a02
2217,a02/2217/10.wav,a02
2217,a02/2217/5.wav,a02
2217,a02/2217/32.wav,a02
2217,a02/2217/36.wav,a02
2217,a02/2217/21.wav,a02
2217,a02/2217/47.wav,a02
2217,a02/2217/25.wav,a02
2217,a02/2217/24.wav,a02
2217,a02/2217/13.wav,a02
2217,a02/2217/37.wav,a02
2217,a02/2217/2.wav,a02
2217,a02/2217/42.wav,a02
2217,a02/2217/20.wav,a02
2217,a02/2217/9.wav,a02
2217,a02/2217/41.wav,a02
2217,a02/2217/26.wav,a02
2217,a02/2217/49.wav,a02
2217,a02/2217/8.wav,a02
2217,a02/2217/43.wav,a02
2217,a02/2217/28.wav,a02
2217,a02/2217/3.wav,a02
2217,a02/2217/35.wav,a02
2217,a02/2217/40.wav,a02
2217,a02/2217/50.wav,a02
2217,a02/2217/27.wav,a02
2217,a02/2217/14.wav,a02
2217,a02/2217/23.wav,a02
2217,a02/2217/39.wav,a02
2217,a02/2217/6.wav,a02
2217,a02/2217/12.wav,a02
2217,a02/2217/1.wav,a02
2217,a02/2217/19.wav,a02
2217,a02/2217/33.wav,a02
2217,a02/2217/44.wav,a02
2217,a02/2217/16.wav,a02
2217,a02/2217/4.wav,a02
2217,a02/2217/38.wav,a02
2217,a02/2217/45.wav,a02
2217,a02/2217/17.wav,a02
2217,a02/2217/18.wav,a02
2217,a02/2217/11.wav,a02
2217,a02/2217/15.wav,a02
1469,a02/1469/29.wav,a02
1469,a02/1469/46.wav,a02
1469,a02/1469/22.wav,a02
1469,a02/1469/30.wav,a02
1469,a02/1469/34.wav,a02
1469,a02/1469/7.wav,a02
1469,a02/1469/48.wav,a02
1469,a02/1469/31.wav,a02
1469,a02/1469/10.wav,a02
1469,a02/1469/5.wav,a02
1469,a02/1469/32.wav,a02
1469,a02/1469/36.wav,a02
1469,a02/1469/21.wav,a02
1469,a02/1469/47.wav,a02
1469,a02/1469/25.wav,a02
1469,a02/1469/24.wav,a02
1469,a02/1469/13.wav,a02
1469,a02/1469/37.wav,a02
1469,a02/1469/2.wav,a02
1469,a02/1469/42.wav,a02
1469,a02/1469/20.wav,a02
1469,a02/1469/9.wav,a02
1469,a02/1469/41.wav,a02
1469,a02/1469/26.wav,a02
1469,a02/1469/49.wav,a02
1469,a02/1469/8.wav,a02
1469,a02/1469/43.wav,a02
1469,a02/1469/28.wav,a02
1469,a02/1469/3.wav,a02
1469,a02/1469/35.wav,a02
1469,a02/1469/40.wav,a02
1469,a02/1469/50.wav,a02
1469,a02/1469/27.wav,a02
1469,a02/1469/14.wav,a02
1469,a02/1469/23.wav,a02
1469,a02/1469/39.wav,a02
1469,a02/1469/6.wav,a02
1469,a02/1469/12.wav,a02
1469,a02/1469/1.wav,a02
1469,a02/1469/19.wav,a02
1469,a02/1469/33.wav,a02
1469,a02/1469/44.wav,a02
1469,a02/1469/16.wav,a02
1469,a02/1469/4.wav,a02
1469,a02/1469/38.wav,a02
1469,a02/1469/45.wav,a02
1469,a02/1469/17.wav,a02
1469,a02/1469/18.wav,a02
1469,a02/1469/11.wav,a02
1469,a02/1469/15.wav,a02
2172,a02/2172/29.wav,a02
2172,a02/2172/46.wav,a02
2172,a02/2172/22.wav,a02
2172,a02/2172/30.wav,a02
2172,a02/2172/34.wav,a02
2172,a02/2172/7.wav,a02
2172,a02/2172/48.wav,a02
2172,a02/2172/31.wav,a02
2172,a02/2172/10.wav,a02
2172,a02/2172/5.wav,a02
2172,a02/2172/32.wav,a02
2172,a02/2172/36.wav,a02
2172,a02/2172/21.wav,a02
2172,a02/2172/47.wav,a02
2172,a02/2172/25.wav,a02
2172,a02/2172/24.wav,a02
2172,a02/2172/13.wav,a02
2172,a02/2172/37.wav,a02
2172,a02/2172/2.wav,a02
2172,a02/2172/42.wav,a02
2172,a02/2172/20.wav,a02
2172,a02/2172/9.wav,a02
2172,a02/2172/41.wav,a02
2172,a02/2172/26.wav,a02
2172,a02/2172/49.wav,a02
2172,a02/2172/8.wav,a02
2172,a02/2172/43.wav,a02
2172,a02/2172/28.wav,a02
2172,a02/2172/3.wav,a02
2172,a02/2172/35.wav,a02
2172,a02/2172/40.wav,a02
2172,a02/2172/50.wav,a02
2172,a02/2172/27.wav,a02
2172,a02/2172/14.wav,a02
2172,a02/2172/23.wav,a02
2172,a02/2172/39.wav,a02
2172,a02/2172/6.wav,a02
2172,a02/2172/12.wav,a02
2172,a02/2172/1.wav,a02
2172,a02/2172/19.wav,a02
2172,a02/2172/33.wav,a02
2172,a02/2172/44.wav,a02
2172,a02/2172/16.wav,a02
2172,a02/2172/4.wav,a02
2172,a02/2172/38.wav,a02
2172,a02/2172/45.wav,a02
2172,a02/2172/17.wav,a02
2172,a02/2172/18.wav,a02
2172,a02/2172/11.wav,a02
2172,a02/2172/15.wav,a02
F_LSH00_26,a02/F_LSH00_26/29.wav,a02
F_LSH00_26,a02/F_LSH00_26/46.wav,a02
F_LSH00_26,a02/F_LSH00_26/22.wav,a02
F_LSH00_26,a02/F_LSH00_26/30.wav,a02
F_LSH00_26,a02/F_LSH00_26/34.wav,a02
F_LSH00_26,a02/F_LSH00_26/7.wav,a02
F_LSH00_26,a02/F_LSH00_26/48.wav,a02
F_LSH00_26,a02/F_LSH00_26/31.wav,a02
F_LSH00_26,a02/F_LSH00_26/10.wav,a02
F_LSH00_26,a02/F_LSH00_26/5.wav,a02
F_LSH00_26,a02/F_LSH00_26/32.wav,a02
F_LSH00_26,a02/F_LSH00_26/36.wav,a02
F_LSH00_26,a02/F_LSH00_26/21.wav,a02
F_LSH00_26,a02/F_LSH00_26/47.wav,a02
F_LSH00_26,a02/F_LSH00_26/25.wav,a02
F_LSH00_26,a02/F_LSH00_26/24.wav,a02
F_LSH00_26,a02/F_LSH00_26/13.wav,a02
F_LSH00_26,a02/F_LSH00_26/37.wav,a02
F_LSH00_26,a02/F_LSH00_26/2.wav,a02
F_LSH00_26,a02/F_LSH00_26/42.wav,a02
F_LSH00_26,a02/F_LSH00_26/20.wav,a02
F_LSH00_26,a02/F_LSH00_26/9.wav,a02
F_LSH00_26,a02/F_LSH00_26/41.wav,a02
F_LSH00_26,a02/F_LSH00_26/26.wav,a02
F_LSH00_26,a02/F_LSH00_26/49.wav,a02
F_LSH00_26,a02/F_LSH00_26/8.wav,a02
F_LSH00_26,a02/F_LSH00_26/43.wav,a02
F_LSH00_26,a02/F_LSH00_26/28.wav,a02
F_LSH00_26,a02/F_LSH00_26/3.wav,a02
F_LSH00_26,a02/F_LSH00_26/35.wav,a02
F_LSH00_26,a02/F_LSH00_26/40.wav,a02
F_LSH00_26,a02/F_LSH00_26/50.wav,a02
F_LSH00_26,a02/F_LSH00_26/27.wav,a02
F_LSH00_26,a02/F_LSH00_26/14.wav,a02
F_LSH00_26,a02/F_LSH00_26/23.wav,a02
F_LSH00_26,a02/F_LSH00_26/39.wav,a02
F_LSH00_26,a02/F_LSH00_26/6.wav,a02
F_LSH00_26,a02/F_LSH00_26/12.wav,a02
F_LSH00_26,a02/F_LSH00_26/1.wav,a02
F_LSH00_26,a02/F_LSH00_26/19.wav,a02
F_LSH00_26,a02/F_LSH00_26/33.wav,a02
F_LSH00_26,a02/F_LSH00_26/44.wav,a02
F_LSH00_26,a02/F_LSH00_26/16.wav,a02
F_LSH00_26,a02/F_LSH00_26/4.wav,a02
F_LSH00_26,a02/F_LSH00_26/38.wav,a02
F_LSH00_26,a02/F_LSH00_26/45.wav,a02
F_LSH00_26,a02/F_LSH00_26/17.wav,a02
F_LSH00_26,a02/F_LSH00_26/18.wav,a02
F_LSH00_26,a02/F_LSH00_26/11.wav,a02
F_LSH00_26,a02/F_LSH00_26/15.wav,a02
2910,a02/2910/29.wav,a02
2910,a02/2910/46.wav,a02
2910,a02/2910/22.wav,a02
2910,a02/2910/30.wav,a02
2910,a02/2910/34.wav,a02
2910,a02/2910/7.wav,a02
2910,a02/2910/48.wav,a02
2910,a02/2910/31.wav,a02
2910,a02/2910/10.wav,a02
2910,a02/2910/5.wav,a02
2910,a02/2910/32.wav,a02
2910,a02/2910/36.wav,a02
2910,a02/2910/21.wav,a02
2910,a02/2910/47.wav,a02
2910,a02/2910/25.wav,a02
2910,a02/2910/24.wav,a02
2910,a02/2910/13.wav,a02
2910,a02/2910/37.wav,a02
2910,a02/2910/2.wav,a02
2910,a02/2910/42.wav,a02
2910,a02/2910/20.wav,a02
2910,a02/2910/9.wav,a02
2910,a02/2910/41.wav,a02
2910,a02/2910/26.wav,a02
2910,a02/2910/49.wav,a02
2910,a02/2910/8.wav,a02
2910,a02/2910/43.wav,a02
2910,a02/2910/28.wav,a02
2910,a02/2910/3.wav,a02
2910,a02/2910/35.wav,a02
2910,a02/2910/40.wav,a02
2910,a02/2910/50.wav,a02
2910,a02/2910/27.wav,a02
2910,a02/2910/14.wav,a02
2910,a02/2910/23.wav,a02
2910,a02/2910/39.wav,a02
2910,a02/2910/6.wav,a02
2910,a02/2910/12.wav,a02
2910,a02/2910/1.wav,a02
2910,a02/2910/19.wav,a02
2910,a02/2910/33.wav,a02
2910,a02/2910/44.wav,a02
2910,a02/2910/16.wav,a02
2910,a02/2910/4.wav,a02
2910,a02/2910/38.wav,a02
2910,a02/2910/45.wav,a02
2910,a02/2910/17.wav,a02
2910,a02/2910/18.wav,a02
2910,a02/2910/11.wav,a02
2910,a02/2910/15.wav,a02
156,a02/156/29.wav,a02
156,a02/156/46.wav,a02
156,a02/156/22.wav,a02
156,a02/156/30.wav,a02
156,a02/156/34.wav,a02
156,a02/156/7.wav,a02
156,a02/156/48.wav,a02
156,a02/156/31.wav,a02
156,a02/156/10.wav,a02
156,a02/156/5.wav,a02
156,a02/156/32.wav,a02
156,a02/156/36.wav,a02
156,a02/156/21.wav,a02
156,a02/156/47.wav,a02
156,a02/156/25.wav,a02
156,a02/156/24.wav,a02
156,a02/156/13.wav,a02
156,a02/156/37.wav,a02
156,a02/156/2.wav,a02
156,a02/156/42.wav,a02
156,a02/156/20.wav,a02
156,a02/156/9.wav,a02
156,a02/156/41.wav,a02
156,a02/156/26.wav,a02
156,a02/156/49.wav,a02
156,a02/156/8.wav,a02
156,a02/156/43.wav,a02
156,a02/156/28.wav,a02
156,a02/156/3.wav,a02
156,a02/156/35.wav,a02
156,a02/156/40.wav,a02
156,a02/156/50.wav,a02
156,a02/156/27.wav,a02
156,a02/156/14.wav,a02
156,a02/156/23.wav,a02
156,a02/156/39.wav,a02
156,a02/156/6.wav,a02
156,a02/156/12.wav,a02
156,a02/156/1.wav,a02
156,a02/156/19.wav,a02
156,a02/156/33.wav,a02
156,a02/156/44.wav,a02
156,a02/156/16.wav,a02
156,a02/156/4.wav,a02
156,a02/156/38.wav,a02
156,a02/156/45.wav,a02
156,a02/156/17.wav,a02
156,a02/156/18.wav,a02
156,a02/156/11.wav,a02
156,a02/156/15.wav,a02
2920,a02/2920/29.wav,a02
2920,a02/2920/46.wav,a02
2920,a02/2920/22.wav,a02
2920,a02/2920/30.wav,a02
2920,a02/2920/34.wav,a02
2920,a02/2920/7.wav,a02
2920,a02/2920/48.wav,a02
2920,a02/2920/31.wav,a02
2920,a02/2920/10.wav,a02
2920,a02/2920/5.wav,a02
2920,a02/2920/32.wav,a02
2920,a02/2920/36.wav,a02
2920,a02/2920/21.wav,a02
2920,a02/2920/47.wav,a02
2920,a02/2920/25.wav,a02
2920,a02/2920/24.wav,a02
2920,a02/2920/13.wav,a02
2920,a02/2920/37.wav,a02
2920,a02/2920/2.wav,a02
2920,a02/2920/42.wav,a02
2920,a02/2920/20.wav,a02
2920,a02/2920/9.wav,a02
2920,a02/2920/41.wav,a02
2920,a02/2920/26.wav,a02
2920,a02/2920/49.wav,a02
2920,a02/2920/8.wav,a02
2920,a02/2920/43.wav,a02
2920,a02/2920/28.wav,a02
2920,a02/2920/3.wav,a02
2920,a02/2920/35.wav,a02
2920,a02/2920/40.wav,a02
2920,a02/2920/50.wav,a02
2920,a02/2920/27.wav,a02
2920,a02/2920/14.wav,a02
2920,a02/2920/23.wav,a02
2920,a02/2920/39.wav,a02
2920,a02/2920/6.wav,a02
2920,a02/2920/12.wav,a02
2920,a02/2920/1.wav,a02
2920,a02/2920/19.wav,a02
2920,a02/2920/33.wav,a02
2920,a02/2920/44.wav,a02
2920,a02/2920/16.wav,a02
2920,a02/2920/4.wav,a02
2920,a02/2920/38.wav,a02
2920,a02/2920/45.wav,a02
2920,a02/2920/17.wav,a02
2920,a02/2920/18.wav,a02
2920,a02/2920/11.wav,a02
2920,a02/2920/15.wav,a02
4030,a02/4030/29.wav,a02
4030,a02/4030/46.wav,a02
4030,a02/4030/22.wav,a02
4030,a02/4030/30.wav,a02
4030,a02/4030/34.wav,a02
4030,a02/4030/7.wav,a02
4030,a02/4030/48.wav,a02
4030,a02/4030/31.wav,a02
4030,a02/4030/10.wav,a02
4030,a02/4030/5.wav,a02
4030,a02/4030/32.wav,a02
4030,a02/4030/36.wav,a02
4030,a02/4030/21.wav,a02
4030,a02/4030/47.wav,a02
4030,a02/4030/25.wav,a02
4030,a02/4030/24.wav,a02
4030,a02/4030/13.wav,a02
4030,a02/4030/37.wav,a02
4030,a02/4030/2.wav,a02
4030,a02/4030/42.wav,a02
4030,a02/4030/20.wav,a02
4030,a02/4030/9.wav,a02
4030,a02/4030/41.wav,a02
4030,a02/4030/26.wav,a02
4030,a02/4030/49.wav,a02
4030,a02/4030/8.wav,a02
4030,a02/4030/43.wav,a02
4030,a02/4030/28.wav,a02
4030,a02/4030/3.wav,a02
4030,a02/4030/35.wav,a02
4030,a02/4030/40.wav,a02
4030,a02/4030/50.wav,a02
4030,a02/4030/27.wav,a02
4030,a02/4030/14.wav,a02
4030,a02/4030/23.wav,a02
4030,a02/4030/39.wav,a02
4030,a02/4030/6.wav,a02
4030,a02/4030/12.wav,a02
4030,a02/4030/1.wav,a02
4030,a02/4030/19.wav,a02
4030,a02/4030/33.wav,a02
4030,a02/4030/44.wav,a02
4030,a02/4030/16.wav,a02
4030,a02/4030/4.wav,a02
4030,a02/4030/38.wav,a02
4030,a02/4030/45.wav,a02
4030,a02/4030/17.wav,a02
4030,a02/4030/18.wav,a02
4030,a02/4030/11.wav,a02
4030,a02/4030/15.wav,a02
1261,a02/1261/29.wav,a02
1261,a02/1261/46.wav,a02
1261,a02/1261/22.wav,a02
1261,a02/1261/30.wav,a02
1261,a02/1261/34.wav,a02
1261,a02/1261/7.wav,a02
1261,a02/1261/48.wav,a02
1261,a02/1261/31.wav,a02
1261,a02/1261/10.wav,a02
1261,a02/1261/5.wav,a02
1261,a02/1261/32.wav,a02
1261,a02/1261/36.wav,a02
1261,a02/1261/21.wav,a02
1261,a02/1261/47.wav,a02
1261,a02/1261/25.wav,a02
1261,a02/1261/24.wav,a02
1261,a02/1261/13.wav,a02
1261,a02/1261/37.wav,a02
1261,a02/1261/2.wav,a02
1261,a02/1261/42.wav,a02
1261,a02/1261/20.wav,a02
1261,a02/1261/9.wav,a02
1261,a02/1261/41.wav,a02
1261,a02/1261/26.wav,a02
1261,a02/1261/49.wav,a02
1261,a02/1261/8.wav,a02
1261,a02/1261/43.wav,a02
1261,a02/1261/28.wav,a02
1261,a02/1261/3.wav,a02
1261,a02/1261/35.wav,a02
1261,a02/1261/40.wav,a02
1261,a02/1261/50.wav,a02
1261,a02/1261/27.wav,a02
1261,a02/1261/14.wav,a02
1261,a02/1261/23.wav,a02
1261,a02/1261/39.wav,a02
1261,a02/1261/6.wav,a02
1261,a02/1261/12.wav,a02
1261,a02/1261/1.wav,a02
1261,a02/1261/19.wav,a02
1261,a02/1261/33.wav,a02
1261,a02/1261/44.wav,a02
1261,a02/1261/16.wav,a02
1261,a02/1261/4.wav,a02
1261,a02/1261/38.wav,a02
1261,a02/1261/45.wav,a02
1261,a02/1261/17.wav,a02
1261,a02/1261/18.wav,a02
1261,a02/1261/11.wav,a02
1261,a02/1261/15.wav,a02
1060,a02/1060/29.wav,a02
1060,a02/1060/46.wav,a02
1060,a02/1060/22.wav,a02
1060,a02/1060/30.wav,a02
1060,a02/1060/34.wav,a02
1060,a02/1060/7.wav,a02
1060,a02/1060/48.wav,a02
1060,a02/1060/31.wav,a02
1060,a02/1060/10.wav,a02
1060,a02/1060/5.wav,a02
1060,a02/1060/32.wav,a02
1060,a02/1060/36.wav,a02
1060,a02/1060/21.wav,a02
1060,a02/1060/47.wav,a02
1060,a02/1060/25.wav,a02
1060,a02/1060/24.wav,a02
1060,a02/1060/13.wav,a02
1060,a02/1060/37.wav,a02
1060,a02/1060/2.wav,a02
1060,a02/1060/42.wav,a02
1060,a02/1060/20.wav,a02
1060,a02/1060/9.wav,a02
1060,a02/1060/41.wav,a02
1060,a02/1060/26.wav,a02
1060,a02/1060/49.wav,a02
1060,a02/1060/8.wav,a02
1060,a02/1060/43.wav,a02
1060,a02/1060/28.wav,a02
1060,a02/1060/3.wav,a02
1060,a02/1060/35.wav,a02
1060,a02/1060/40.wav,a02
1060,a02/1060/50.wav,a02
1060,a02/1060/27.wav,a02
1060,a02/1060/14.wav,a02
1060,a02/1060/23.wav,a02
1060,a02/1060/39.wav,a02
1060,a02/1060/6.wav,a02
1060,a02/1060/12.wav,a02
1060,a02/1060/1.wav,a02
1060,a02/1060/19.wav,a02
1060,a02/1060/33.wav,a02
1060,a02/1060/44.wav,a02
1060,a02/1060/16.wav,a02
1060,a02/1060/4.wav,a02
1060,a02/1060/38.wav,a02
1060,a02/1060/45.wav,a02
1060,a02/1060/17.wav,a02
1060,a02/1060/18.wav,a02
1060,a02/1060/11.wav,a02
1060,a02/1060/15.wav,a02
1386,a02/1386/29.wav,a02
1386,a02/1386/46.wav,a02
1386,a02/1386/22.wav,a02
